取引価格（総額）,面積（㎡）,最寄駅：距離（分）,建築年,築年数,市区町村コード
65000000,90,8,2008,17,46
62000000,75,5,2014,11,46
45000000,75,12,2012,13,46
62000000,70,10,2015,10,46
33000000,75,19,2002,23,46
55000000,105,11,2006,19,46
35000000,80,9,1989,36,46
48000000,75,11,2018,7,46
40000000,75,13,1980,45,46
45000000,70,10,2018,7,46
42000000,75,10,2008,17,46
22000000,65,9,1989,36,46
42000000,70,5,1999,26,46
64000000,80,20,2016,9,46
44000000,65,20,2006,19,46
3800000,70,6,1999,26,46
43000000,80,15,2003,22,46
75000000,70,8,2020,5,46
80000000,75,2,2015,10,46
86000000,70,6,2021,4,46
86000000,70,6,2021,4,46
59000000,80,18,2008,17,46
58000000,80,18,2008,17,46
55000000,80,18,2008,17,46
75000000,75,7,2015,10,46
72000000,75,8,2015,10,46
64000000,75,19,2016,9,46
7300000,35,20,1990,35,46
30000000,70,18,2003,22,46
84000000,75,3,2018,7,46
22000000,30,4,2010,15,46
55000000,70,6,1999,26,46
56000000,65,8,2005,20,46
13000000,15,1,1990,35,46
77000000,70,8,2020,5,46
52000000,70,8,2006,19,46
37000000,80,14,1972,53,46
78000000,70,8,2015,10,46
15000000,40,16,1966,59,46
16000000,35,13,1991,34,46
42000000,65,4,1980,45,46
30000000,60,8,1989,36,46
39000000,60,11,1989,36,46
49000000,70,9,2018,7,46
45000000,65,9,2018,7,46
42000000,55,13,1984,41,46
42000000,65,13,1984,41,46
37000000,60,15,1979,46,46
30000000,35,1,1984,41,46
26000000,30,3,2010,15,46
42000000,60,7,2001,24,46
5800000,55,18,1968,57,35
44000000,75,14,2016,9,35
44000000,80,14,2016,9,35
35000000,70,12,2008,17,35
37000000,70,13,2002,23,35
40000000,70,4,2012,13,35
38000000,70,4,2012,13,35
42000000,75,10,2011,14,35
44000000,90,11,2004,21,35
79000000,75,1,2024,1,35
55000000,80,13,2022,3,35
36000000,70,7,2007,18,35
44000000,75,10,2011,14,35
51000000,75,13,2022,3,35
31000000,55,5,1999,26,35
33000000,80,6,2006,19,35
55000000,75,7,2015,10,35
48000000,65,10,2012,13,35
50000000,75,11,2018,7,35
49000000,75,7,2015,10,35
59000000,75,8,2014,11,35
54000000,75,7,2015,10,35
44000000,80,9,1999,26,35
74000000,75,6,2015,10,35
48000000,65,7,2016,9,35
35000000,90,6,1983,42,35
42000000,65,8,2012,13,35
67000000,70,4,2023,2,35
45000000,75,4,2000,25,35
33000000,40,6,2020,5,35
27000000,60,7,1995,30,35
28000000,50,2,2006,19,35
29000000,50,3,2006,19,35
36000000,75,2,1996,29,35
27000000,65,15,2006,19,35
33000000,80,15,2006,19,35
29000000,85,16,2006,19,35
18000000,55,10,1987,38,35
37000000,70,9,2005,20,35
43000000,95,3,2009,16,35
24000000,65,11,2009,16,35
46000000,90,3,2016,9,35
37000000,105,14,2002,23,35
40000000,80,1,2004,21,35
48000000,85,19,2021,4,35
31000000,85,22,2007,18,35
38000000,75,3,2014,11,35
50000000,100,5,2003,22,35
36000000,80,17,2012,13,35
31000000,80,10,1995,30,35
21000000,105,15,1982,43,35
22000000,70,16,1982,43,35
52000000,80,6,2017,8,35
33000000,75,6,2002,23,35
42000000,85,6,2000,25,35
39000000,75,6,2000,25,35
35000000,95,13,1990,35,35
23000000,70,12,2009,16,35
32000000,85,11,2003,22,35
38000000,70,5,2014,11,35
13000000,90,30分～60分,1984,41,35
16000000,50,30分～60分,1993,32,35
26000000,75,30分～60分,1987,38,35
3500000,60,20,1969,56,35
5300000,15,14,1995,30,35
30000000,55,6,1996,29,35
35000000,40,8,2016,9,35
8200000,45,1H～1H30,1971,54,35
2400000,50,30分～60分,1970,55,35
48000000,70,8,2000,25,35
52000000,70,5,2000,25,35
14000000,75,30分～60分,1988,37,35
26000000,95,30分～60分,1988,37,35
36000000,55,13,1994,31,16
62000000,75,14,2016,9,16
60000000,75,15,2016,9,16
40000000,65,12,1999,26,16
20000000,50,16,1984,41,16
58000000,80,12,2001,24,16
21000000,55,15,1986,39,16
44000000,75,18,2003,22,16
65000000,70,10,2013,12,16
52000000,75,6,1996,29,16
28000000,80,8,1971,54,16
70000000,65,4,2019,6,16
68000000,75,4,2011,14,16
66000000,70,4,2019,6,16
40000000,55,3,1996,29,16
65000000,75,4,2011,14,16
15000000,30,4,1988,37,16
68000000,70,2,2015,10,16
65000000,75,5,2000,25,16
66000000,75,3,2008,17,16
14000000,40,5,1969,56,16
56000000,70,4,2008,17,16
25000000,70,6,1969,56,16
22000000,70,6,1969,56,16
25000000,65,20,1995,30,16
30000000,60,12,1996,29,16
13000000,40,11,1986,39,16
53000000,55,7,2016,9,16
32000000,70,13,1983,42,16
62000000,75,11,2000,25,16
60000000,70,14,2016,9,16
15000000,45,12,1977,48,16
30000000,55,13,1996,29,16
28000000,70,4,2003,22,15
48000000,70,8,2016,9,15
23000000,70,15,1996,29,15
38000000,85,17,2002,23,15
2900000,20,14,1992,33,15
30000000,125,10,1990,35,15
25000000,105,18,1991,34,15
11000000,35,8,1977,48,15
37000000,75,2,2000,25,15
44000000,80,5,2005,20,15
20000000,60,1,1996,29,15
22000000,70,13,1990,35,15
50000000,75,4,2017,8,15
38000000,70,15,2006,19,15
60000000,80,11,2022,3,15
57000000,80,9,2018,7,15
57000000,80,1,2004,21,15
46000000,70,9,2018,7,15
11000000,45,5,1978,47,15
44000000,70,3,2012,13,15
53000000,75,10,2022,3,15
4500000,20,6,1987,38,15
29000000,85,14,1990,35,15
48000000,65,8,2016,9,15
38000000,80,19,2002,23,15
49000000,70,11,2018,7,15
46000000,70,11,2018,7,15
42000000,90,14,2008,17,20
45000000,75,5,2014,11,20
32000000,40,4,2022,3,20
6000000,20,5,1986,39,20
46000000,60,2,2022,3,20
8000000,70,13,1970,55,20
9800000,80,6,1973,52,20
23000000,70,4,1996,29,20
10000000,65,5,1973,52,20
10000000,65,14,1970,55,20
28000000,70,6,2007,18,20
37000000,85,10,2005,20,20
36000000,80,9,2005,20,20
40000000,65,17,2019,6,20
32000000,60,17,2019,6,20
31000000,55,18,2019,6,20
32000000,65,3,1995,30,20
35000000,70,9,2006,19,20
34000000,95,4,2003,22,20
33000000,100,4,2003,22,20
33000000,95,4,2003,22,20
31000000,90,4,2003,22,20
33000000,75,11,2014,11,20
22000000,70,13,1996,29,20
1800000,15,19,1989,36,20
33000000,60,2,1999,26,20
9000000,50,9,1973,52,20
24000000,50,16,1994,31,20
47000000,85,8,2001,24,20
4700000,25,16,1972,53,20
24000000,60,15,2008,17,20
25000000,50,8,1986,39,20
11000000,50,29,1970,55,20
33000000,70,13,2009,16,25
19000000,70,25,2003,22,25
32000000,70,3,1994,31,25
46000000,85,3,2006,19,25
35000000,65,4,1997,28,25
32000000,70,4,1997,28,25
11000000,50,7,1983,42,25
37000000,60,2,2016,9,25
15000000,45,9,1983,42,25
37000000,80,4,2004,21,25
34000000,70,3,2004,21,25
45000000,65,5,2020,5,25
13000000,60,6,1984,41,25
32000000,75,7,1997,28,25
8300000,50,9,1986,39,25
13000000,40,5,1984,41,25
21000000,80,21,2002,23,25
26000000,60,6,2003,22,25
7500000,60,12,1968,57,25
13000000,70,5,1987,38,25
34000000,80,5,2012,13,25
21000000,60,5,1993,32,25
28000000,90,16,1998,27,25
40000000,85,14,2017,8,25
35000000,70,9,2017,8,25
30000000,75,14,1996,29,25
26000000,70,15,2017,8,25
36000000,70,10,2015,10,25
38000000,70,11,2019,6,25
35000000,70,11,2015,10,25
13000000,75,12,1985,40,25
40000000,85,14,2017,8,25
34000000,75,14,2017,8,25
31000000,70,11,2008,17,25
36000000,90,12,2008,17,25
28000000,60,14,1996,29,25
27000000,60,6,2003,22,25
19000000,80,1,1980,45,25
14000000,40,8,1979,46,25
30000000,75,15,1997,28,25
6900000,30,6,1974,51,25
21000000,70,11,2008,17,25
51000000,90,1,1990,35,10
73000000,75,8,2012,13,10
63000000,90,1,1990,35,10
22000000,75,3,1985,40,10
53000000,85,15,2004,21,10
67000000,75,13,2018,7,10
60000000,75,13,2018,7,10
38000000,75,14,2007,18,10
42000000,70,13,2008,17,10
39000000,55,22,2019,6,10
34000000,65,22,2019,6,10
41000000,55,22,2019,6,10
54000000,75,10,1998,27,10
63000000,85,11,2005,20,10
65000000,80,9,2011,14,10
51000000,75,6,2021,4,10
28000000,60,7,1977,48,10
18000000,40,6,1969,56,10
29000000,65,14,1998,27,10
120000000,80,1,2018,7,10
59000000,75,7,2001,24,10
98000000,70,2,2018,7,10
110000000,75,2,2018,7,10
70000000,80,2,2001,24,10
85000000,70,4,2019,6,10
50000000,55,5,2010,15,10
73000000,65,3,2012,13,10
29000000,50,2,1969,56,10
72000000,85,5,2010,15,10
39000000,50,21,2019,6,10
45000000,85,16,1989,36,10
20000000,40,7,1969,56,10
83000000,80,0,2018,7,10
16000000,20,2,2004,21,10
21000000,20,2,2004,21,10
44000000,95,14,1982,43,11
52000000,100,16,2016,9,11
33000000,60,3,1985,40,11
54000000,65,1,2001,24,11
62000000,105,15,2016,9,11
46000000,70,10,1996,29,11
26000000,60,14,1996,29,11
13000000,60,19,1995,30,11
20000000,60,13,1996,29,11
33000000,85,14,2001,24,11
7000000,20,5,1986,39,11
66000000,100,16,2001,24,11
70000000,80,3,2003,22,11
39000000,65,20,2013,12,11
52000000,60,1,2003,22,11
35000000,65,5,2009,16,11
44000000,80,8,2008,17,11
34000000,65,10,2012,13,11
42000000,75,8,1999,26,11
40000000,65,13,2006,19,11
34000000,60,13,2006,19,11
33000000,55,2,1985,40,11
49000000,75,7,1999,26,11
38000000,60,6,2009,16,11
17000000,55,8,2008,17,11
19000000,75,7,2004,21,37
22000000,70,3,1997,28,37
5900000,45,12,1989,36,37
8000000,45,5,1988,37,37
10000000,60,5,1984,41,37
58000000,70,7,2011,14,34
17000000,60,4,2003,22,34
76000000,75,7,2017,8,34
79000000,75,6,2019,6,34
76000000,75,4,2015,10,34
20000000,65,4,2003,22,34
26000000,60,5,2003,22,34
26000000,60,5,2003,22,34
32000000,70,23,2002,23,34
49000000,100,7,2000,25,34
63000000,80,5,1995,30,34
57000000,70,16,2014,11,34
44000000,80,6,1985,40,34
43000000,75,6,1985,40,34
43000000,75,6,1985,40,34
44000000,75,6,1985,40,34
74000000,80,7,2013,12,34
50000000,80,11,2005,20,34
53000000,80,10,2005,20,34
33000000,75,5,1985,40,34
33000000,70,21,2002,23,34
21000000,45,13,1971,54,34
33000000,55,9,1994,31,34
12000000,20,3,1993,32,34
8800000,55,9,1971,54,24
35000000,90,2,2002,23,24
43000000,95,4,2007,18,24
25000000,70,3,1996,29,24
33000000,75,6,1998,27,24
29000000,70,6,1999,26,24
36000000,65,5,1998,27,24
43000000,75,4,2013,12,24
26000000,80,14,1986,39,24
36000000,60,5,1998,27,24
36000000,75,8,2006,19,24
24000000,75,8,2006,19,24
33000000,60,2,2010,15,31
38000000,100,15,2001,24,31
19000000,50,6,1983,42,31
31000000,65,4,2011,14,31
33000000,60,3,1998,27,23
7000000,45,3,1980,45,23
3600000,15,3,1982,43,23
7200000,45,3,1980,45,23
30000000,60,3,1998,27,23
49000000,80,19,2015,10,23
41000000,70,2,1997,28,23
39000000,70,3,1996,29,23
1300000,55,30分～60分,1969,56,23
8900000,55,30分～60分,1969,56,23
3700000,45,30分～60分,1969,56,23
5600000,65,30分～60分,1970,55,23
13000000,55,19,2007,18,27
12000000,50,24,1991,34,27
31000000,75,14,1997,28,13
54000000,105,10,2007,18,13
39000000,95,10,2007,18,13
43000000,95,10,2007,18,13
32000000,75,12,1995,30,13
30000000,70,10,2001,24,13
34000000,100,3,1994,31,13
38000000,80,14,2011,14,13
38000000,75,11,2015,10,13
39000000,95,10,2000,25,13
21000000,65,9,1986,39,13
13000000,65,12,1976,49,13
11000000,60,20,1976,49,13
14000000,60,13,1976,49,13
8500000,60,22,1976,49,13
39000000,100,11,1987,38,13
64000000,80,11,2013,12,13
6800000,60,14,1976,49,13
43000000,70,5,2013,12,13
43000000,85,10,2005,20,13
33000000,100,13,1987,38,13
26000000,100,14,1987,38,13
6000000,55,25,1972,53,13
4800000,55,20,1972,53,13
4800000,55,18,1972,53,13
5000000,55,18,1972,53,13
39000000,70,5,2004,21,13
33000000,90,16,2007,18,13
23000000,80,20,1983,42,13
60000000,70,5,2022,3,13
17000000,55,9,1981,44,13
41000000,75,1,1984,41,13
66000000,70,4,2022,3,13
33000000,95,5,1993,32,13
12000000,55,9,1981,44,13
55000000,70,6,2022,3,13
23000000,65,11,1995,30,13
29000000,35,4,2021,4,13
8600000,60,18,1978,47,13
11000000,80,12,1981,44,13
8900000,80,17,1976,49,13
49000000,175,24,1989,36,13
53000000,95,4,2016,9,13
43000000,80,4,2016,9,13
42000000,80,4,2016,9,13
49000000,85,9,2013,12,13
46000000,75,10,2013,12,13
58000000,95,10,2013,12,13
39000000,80,12,2015,10,13
34000000,75,8,2000,25,13
49000000,90,14,2008,17,13
53000000,85,12,2007,18,13
24000000,85,14,1983,42,13
56000000,80,11,2017,8,13
52000000,80,10,2017,8,13
37000000,60,3,2006,19,13
27000000,80,12,1983,42,13
22000000,85,14,1983,42,13
43000000,75,13,2019,6,13
7000000,55,9,1972,53,13
8000000,50,12,1971,54,13
45000000,85,13,2019,6,13
16000000,70,6,1977,48,13
25000000,65,11,1999,26,13
48000000,75,5,2014,11,13
19000000,85,15,1984,41,13
22000000,100,17,1984,41,13
17000000,90,15,1984,41,13
37000000,70,11,2007,18,13
35000000,85,20,2001,24,13
11000000,70,16,1981,44,13
48000000,90,11,2007,18,13
42000000,120,10,1992,33,13
35000000,50,19,1988,37,13
3700000,15,7,1984,41,13
60000000,90,7,2013,12,13
44000000,75,1,1984,41,13
25000000,45,11,1991,34,13
33000000,85,6,1993,32,13
22000000,50,11,1991,34,13
28000000,70,10,1989,36,13
52000000,95,13,2006,19,13
52000000,65,4,2012,13,13
26000000,80,13,1984,41,13
8000000,50,15,1978,47,13
20000000,70,20,1978,47,13
9000000,75,14,1981,44,13
10000000,90,28,1988,37,13
20000000,95,23,1981,44,13
43000000,70,14,1989,36,13
20000000,60,26,1988,37,13
26000000,85,12,2006,19,38
28000000,85,10,2006,19,38
39000000,70,2,2016,9,38
36000000,80,9,2002,23,38
38000000,70,3,1996,29,38
54000000,95,6,2016,9,38
53000000,85,7,2016,9,38
53000000,85,8,2016,9,38
53000000,85,6,2016,9,38
30000000,70,2,2000,25,38
44000000,85,10,2006,19,38
34000000,70,7,2008,17,38
29000000,60,9,2007,18,38
65000000,130,6,2003,22,38
55000000,105,9,2010,15,38
39000000,55,14,2020,5,38
33000000,45,14,2019,6,38
50000000,90,10,2010,15,38
55000000,100,8,2003,22,38
6000000,50,18,1971,54,38
29000000,60,2,2003,22,38
54000000,95,11,2008,17,38
47000000,85,6,2002,23,38
33000000,40,14,2020,5,38
17000000,65,10,1997,28,41
10000000,60,11,1976,49,41
3800000,40,16,1988,37,41
10000000,60,17,2000,25,41
15000000,60,8,1990,35,41
19000000,55,13,1992,33,41
9000000,75,16,1984,41,41
12000000,60,15,2006,19,0
40000000,60,6,1994,31,45
65000000,70,2,2009,16,45
60000000,70,2,2009,16,45
45000000,60,5,2008,17,45
46000000,70,10,2019,6,45
23000000,60,5,1978,47,45
6000000,40,6,1974,51,45
26000000,65,14,1994,31,45
22000000,45,6,1991,34,45
13000000,55,6,1978,47,45
42000000,80,14,2008,17,45
46000000,75,11,2009,16,45
62000000,75,4,2019,6,45
38000000,70,8,2008,17,45
23000000,30,3,2019,6,45
42000000,80,12,2008,17,45
53000000,70,9,2021,4,45
37000000,75,7,2004,21,45
27000000,60,11,1993,32,45
39000000,75,7,2004,21,45
18000000,60,18,1974,51,45
29000000,70,15,2005,20,45
57000000,100,15,2006,19,45
38000000,70,7,1996,29,45
42000000,65,8,1998,27,45
52000000,85,17,2010,15,45
50000000,75,14,2010,15,45
52000000,80,14,2010,15,45
54000000,75,17,2010,15,45
38000000,65,19,2010,15,45
39000000,95,10,2010,15,45
53000000,75,22,2018,7,45
48000000,75,5,1999,26,45
54000000,70,18,2018,7,45
15000000,40,6,1985,40,45
32000000,70,3,2000,25,45
40000000,85,14,2005,20,45
50000000,80,10,2003,22,45
48000000,75,13,2004,21,45
45000000,75,10,2014,11,45
69000000,105,2,1997,28,45
49000000,85,13,2003,22,45
56000000,85,11,2003,22,45
80000000,85,9,2018,7,45
52000000,80,11,2004,21,45
38000000,70,3,1997,28,45
38000000,60,12,2000,25,45
36000000,55,9,2002,23,45
32000000,70,15,2006,19,45
40000000,55,8,1994,31,45
17000000,20,7,2006,19,45
23000000,70,27,1982,43,45
21000000,25,4,2019,6,45
23000000,25,4,2019,6,45
5000000,25,13,1973,52,45
45000000,65,11,2014,11,45
5200000,40,14,1989,36,44
